hypothesis,year,horizon,minutes,feature,bucket,cost,samples,mean_return,median_return,win_rate,profit_factor,q10,q90
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q4,0.0004,1490,0.00022916779217673614,0.00044825230233615,0.525503355704698,1.070861154513178,-0.00933992830280137,0.009587116517280076
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q1,0.0,1704,-0.0001244333643348035,3.316101410255623e-05,0.5017605633802817,0.9383597612014831,-0.006283251628910669,0.005940088446442612
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q1,0.0002,1704,-0.0003244333643348035,-0.00016683898589744378,0.477112676056338,0.8470072227234874,-0.006483251628910669,0.005740088446442612
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q1,0.0004,1704,-0.0005244333643348036,-0.0003668389858974438,0.4642018779342723,0.7644232485739153,-0.0066832516289106695,0.0055400884464426115
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q2,0.0,1559,-0.00011986066098875415,0.0002290600900969,0.5246953175112251,0.9504336701478606,-0.00740901813636948,0.006599363389461001
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q2,0.0002,1559,-0.00031986066098875406,2.906009009689999e-05,0.5067350865939705,0.8728342752889607,-0.0076090181363694795,0.006399363389461002
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q2,0.0004,1559,-0.0005198606609887542,-0.00017093990990310002,0.4759461193072482,0.8013665414313017,-0.00780901813636948,0.006199363389461001
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q3,0.0,1510,-1.0400219090062536e-05,0.0003542378815115,0.5317880794701987,0.9958148815301877,-0.00780773248718182,0.007373149599503373
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q3,0.0002,1510,-0.0002104002190900624,0.0001542378815115,0.5152317880794702,0.9184679683298304,-0.008007732487181821,0.007173149599503373
DOWN_REVERSAL_LONG,2025,6,30,range_ratio,Q3,0.0004,1510,-0.0004104002190900625,-4.576211848850002e-05,0.4947019867549669,0.8468375387332082,-0.00820773248718182,0.006973149599503373
